instance_id,repo,created_at,arm,model,model_ids_observed,resolved,total_cost_usd,prompt_side_tokens,completion_tokens,opus_prompt_tokens,opus_completion_tokens,opus_cost_usd,sonnet_prompt_tokens,sonnet_completion_tokens,sonnet_cost_usd,haiku_prompt_tokens,haiku_completion_tokens,haiku_cost_usd,n_turns,wall_clock_s,status,swap_fired,model_pin_ok,model_pin_drift,resolved_verdict_source,patch_empty,result_dir
django-guardian__django-guardian-896,django-guardian/django-guardian,2025-08-28 23:07:44,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.72411025,881942,6935,880904,6919,0.72299225,0,0,0.0,1038,16,0.001118,20,140.68,ok,False,True,,jobs_context2/results/opus-cap4k/django-guardian__django-guardian-896/eval/django-guardian__django-guardian-896/report.json,False,jobs_context2/results/opus-cap4k/django-guardian__django-guardian-896
django-guardian__django-guardian-896,django-guardian/django-guardian,2025-08-28 23:07:44,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,1.01617875,1261551,9625,1260513,9609,1.01506075,0,0,0.0,1038,16,0.001118,27,204.98,ok,False,True,,jobs_context2/results/opus-epoch/django-guardian__django-guardian-896/eval/django-guardian__django-guardian-896/report.json,False,jobs_context2/results/opus-epoch/django-guardian__django-guardian-896
a2aproject__a2a-python-443,a2aproject/a2a-python,2025-08-28 21:39:11,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,1.41459975,1702093,12418,1701267,12402,1.41369375,0,0,0.0,826,16,0.000906,31,179.18,ok,False,True,,jobs_context2/results/opus-cap4k/a2aproject__a2a-python-443/eval/a2aproject__a2a-python-443/report.json,False,jobs_context2/results/opus-cap4k/a2aproject__a2a-python-443
a2aproject__a2a-python-443,a2aproject/a2a-python,2025-08-28 21:39:11,opus-epoch,claude-opus-4-8,claude-haiku-4-5-20251001|claude-opus-4-8,0,2.7365035999999994,3724730,24303,3202543,17590,2.5230964999999994,0,0,0.0,522187,6713,0.21340710000000002,71,382.9,ok,False,False,claude-haiku-4-5-20251001,jobs_context2/results/opus-epoch/a2aproject__a2a-python-443/eval/a2aproject__a2a-python-443/report.json,False,jobs_context2/results/opus-epoch/a2aproject__a2a-python-443
openai__openai-agents-python-1601,openai/openai-agents-python,2025-08-28 05:18:26,opus-cap4k,claude-opus-4-8,claude-opus-4-8,1,3.2910839999999997,4244887,31448,4131951,28960,3.1557079999999997,0,0,0.0,112936,2488,0.135376,67,555.74,ok,False,True,,jobs_context2/results/opus-cap4k/openai__openai-agents-python-1601/eval/openai__openai-agents-python-1601/report.json,False,jobs_context2/results/opus-cap4k/openai__openai-agents-python-1601
openai__openai-agents-python-1601,openai/openai-agents-python,2025-08-28 05:18:26,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,2.02641525,2456039,21073,2455043,21060,2.02535425,0,0,0.0,996,13,0.0010609999999999999,45,414.04,ok,False,True,,jobs_context2/results/opus-epoch/openai__openai-agents-python-1601/eval/openai__openai-agents-python-1601/report.json,False,jobs_context2/results/opus-epoch/openai__openai-agents-python-1601
QuantEcon__QuantEcon.py-797,QuantEcon/QuantEcon.py,2025-08-27 23:56:06,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.6428149999999999,648551,7796,647743,7776,0.6419069999999999,0,0,0.0,808,20,0.0009080000000000001,15,106.46,ok,False,True,,jobs_context2/results/opus-cap4k/QuantEcon__QuantEcon.py-797/eval/QuantEcon__QuantEcon.py-797/report.json,False,jobs_context2/results/opus-cap4k/QuantEcon__QuantEcon.py-797
QuantEcon__QuantEcon.py-797,QuantEcon/QuantEcon.py,2025-08-27 23:56:06,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.6181812500000001,600902,7977,600094,7957,0.6172732500000001,0,0,0.0,808,20,0.0009080000000000001,14,119.05,ok,False,True,,jobs_context2/results/opus-epoch/QuantEcon__QuantEcon.py-797/eval/QuantEcon__QuantEcon.py-797/report.json,False,jobs_context2/results/opus-epoch/QuantEcon__QuantEcon.py-797
pex-tool__pex-2888,pex-tool/pex,2025-08-27 19:57:49,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,1.7319719999999996,2175481,15102,2173919,15084,1.7303199999999996,0,0,0.0,1562,18,0.001652,38,252.13,ok,False,True,,jobs_context2/results/opus-cap4k/pex-tool__pex-2888/eval/pex-tool__pex-2888/report.json,False,jobs_context2/results/opus-cap4k/pex-tool__pex-2888
pex-tool__pex-2888,pex-tool/pex,2025-08-27 19:57:49,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,1.024346,1180798,8468,1179236,8450,1.022694,0,0,0.0,1562,18,0.001652,22,151.7,ok,False,True,,jobs_context2/results/opus-epoch/pex-tool__pex-2888/eval/pex-tool__pex-2888/report.json,False,jobs_context2/results/opus-epoch/pex-tool__pex-2888
sdv-dev__SDV-2658,sdv-dev/SDV,2025-08-27 19:48:19,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,2.7091844999999997,2740447,17081,2739285,17061,2.7079224999999996,0,0,0.0,1162,20,0.001262,45,859.95,ok,False,True,,jobs_context2/results/opus-cap4k/sdv-dev__SDV-2658/eval/sdv-dev__SDV-2658/report.json,False,jobs_context2/results/opus-cap4k/sdv-dev__SDV-2658
sdv-dev__SDV-2658,sdv-dev/SDV,2025-08-27 19:48:19,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,3.607016000000001,3799077,22504,3797915,22484,3.605754000000001,0,0,0.0,1162,20,0.001262,58,941.22,ok,False,True,,jobs_context2/results/opus-epoch/sdv-dev__SDV-2658/eval/sdv-dev__SDV-2658/report.json,False,jobs_context2/results/opus-epoch/sdv-dev__SDV-2658
stanfordnlp__dspy-8718,stanfordnlp/dspy,2025-08-27 06:46:30,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.21585224999999997,195954,1759,194100,1744,0.21392324999999998,0,0,0.0,1854,15,0.001929,5,28.76,ok,False,True,,jobs_context2/results/opus-cap4k/stanfordnlp__dspy-8718/eval/stanfordnlp__dspy-8718/report.json,False,jobs_context2/results/opus-cap4k/stanfordnlp__dspy-8718
stanfordnlp__dspy-8718,stanfordnlp/dspy,2025-08-27 06:46:30,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.195687,124304,1145,122450,1128,0.193748,0,0,0.0,1854,17,0.001939,3,19.69,ok,False,True,,jobs_context2/results/opus-epoch/stanfordnlp__dspy-8718/eval/stanfordnlp__dspy-8718/report.json,False,jobs_context2/results/opus-epoch/stanfordnlp__dspy-8718
sdv-dev__SDV-2656,sdv-dev/SDV,2025-08-26 21:22:01,opus-cap4k,claude-opus-4-8,claude-opus-4-8,1,0.19760699999999998,220497,1265,219722,1250,0.196757,0,0,0.0,775,15,0.00085,6,25.18,ok,False,True,,jobs_context2/results/opus-cap4k/sdv-dev__SDV-2656/eval/sdv-dev__SDV-2656/report.json,False,jobs_context2/results/opus-cap4k/sdv-dev__SDV-2656
sdv-dev__SDV-2656,sdv-dev/SDV,2025-08-26 21:22:01,opus-epoch,claude-opus-4-8,claude-opus-4-8,1,0.17833575,184647,1159,183872,1144,0.17748575,0,0,0.0,775,15,0.00085,5,19.61,ok,False,True,,jobs_context2/results/opus-epoch/sdv-dev__SDV-2656/eval/sdv-dev__SDV-2656/report.json,False,jobs_context2/results/opus-epoch/sdv-dev__SDV-2656
aws-cloudformation__cfn-lint-4236,aws-cloudformation/cfn-lint,2025-08-26 18:22:09,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,1.0743329999999998,1453147,8128,1451955,8111,1.0730559999999998,0,0,0.0,1192,17,0.001277,32,183.83,ok,False,True,,jobs_context2/results/opus-cap4k/aws-cloudformation__cfn-lint-4236/eval/aws-cloudformation__cfn-lint-4236/report.json,False,jobs_context2/results/opus-cap4k/aws-cloudformation__cfn-lint-4236
aws-cloudformation__cfn-lint-4236,aws-cloudformation/cfn-lint,2025-08-26 18:22:09,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.645404,834188,5046,832996,5029,0.644127,0,0,0.0,1192,17,0.001277,20,130.6,ok,False,True,,jobs_context2/results/opus-epoch/aws-cloudformation__cfn-lint-4236/eval/aws-cloudformation__cfn-lint-4236/report.json,False,jobs_context2/results/opus-epoch/aws-cloudformation__cfn-lint-4236
ipython__ipython-14970,ipython/ipython,2025-08-26 17:28:34,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.13408525000000002,110284,1141,109032,1123,0.13274325,0,0,0.0,1252,18,0.001342,3,17.79,ok,False,True,,jobs_context2/results/opus-cap4k/ipython__ipython-14970/eval/ipython__ipython-14970/report.json,False,jobs_context2/results/opus-cap4k/ipython__ipython-14970
ipython__ipython-14970,ipython/ipython,2025-08-26 17:28:34,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.4997255,600477,4461,599225,4444,0.4983885,0,0,0.0,1252,17,0.001337,15,72.94,ok,False,True,,jobs_context2/results/opus-epoch/ipython__ipython-14970/eval/ipython__ipython-14970/report.json,False,jobs_context2/results/opus-epoch/ipython__ipython-14970
sissbruecker__linkding-1175,sissbruecker/linkding,2025-08-26 09:53:54,opus-cap4k,claude-opus-4-8,claude-haiku-4-5-20251001|claude-opus-4-8,0,3.7545849999999996,6661590,32222,4664356,26373,3.4416262499999997,0,0,0.0,1997234,5849,0.31295875000000006,101,550.6,ok,False,False,claude-haiku-4-5-20251001,jobs_context2/results/opus-cap4k/sissbruecker__linkding-1175/eval/sissbruecker__linkding-1175/report.json,False,jobs_context2/results/opus-cap4k/sissbruecker__linkding-1175
sissbruecker__linkding-1175,sissbruecker/linkding,2025-08-26 09:53:54,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,1.5342825,1895956,14300,1894954,14286,1.5332105,0,0,0.0,1002,14,0.001072,35,235.76,ok,False,True,,jobs_context2/results/opus-epoch/sissbruecker__linkding-1175/eval/sissbruecker__linkding-1175/report.json,False,jobs_context2/results/opus-epoch/sissbruecker__linkding-1175
octodns__octodns-1298,octodns/octodns,2025-08-25 21:11:54,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.85237175,717681,7887,715279,7863,0.84984975,0,0,0.0,2402,24,0.002522,16,126.1,ok,False,True,,jobs_context2/results/opus-cap4k/octodns__octodns-1298/eval/octodns__octodns-1298/report.json,False,jobs_context2/results/opus-cap4k/octodns__octodns-1298
octodns__octodns-1298,octodns/octodns,2025-08-25 21:11:54,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.8082397499999999,711456,6453,709054,6434,0.80574275,0,0,0.0,2402,19,0.002497,16,105.63,ok,False,True,,jobs_context2/results/opus-epoch/octodns__octodns-1298/eval/octodns__octodns-1298/report.json,False,jobs_context2/results/opus-epoch/octodns__octodns-1298
authlib__authlib-802,authlib/authlib,2025-08-25 14:49:37,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,1.5794512500000002,1624271,12560,1623099,12537,1.5781642500000002,0,0,0.0,1172,23,0.0012870000000000002,33,201.97,ok,False,True,,jobs_context2/results/opus-cap4k/authlib__authlib-802/eval/authlib__authlib-802/report.json,False,jobs_context2/results/opus-cap4k/authlib__authlib-802
authlib__authlib-802,authlib/authlib,2025-08-25 14:49:37,opus-epoch,claude-opus-4-8,claude-haiku-4-5-20251001|claude-opus-4-8,0,1.0960322,2419045,12881,996863,6918,0.85739175,0,0,0.0,1422182,5963,0.23864045000000003,52,210.47,ok,False,False,claude-haiku-4-5-20251001,jobs_context2/results/opus-epoch/authlib__authlib-802/eval/authlib__authlib-802/report.json,False,jobs_context2/results/opus-epoch/authlib__authlib-802
ipython__ipython-14969,ipython/ipython,2025-08-24 16:24:52,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.19708775,190780,1434,189011,1417,0.19523375,0,0,0.0,1769,17,0.001854,5,24.6,ok,False,True,,jobs_context2/results/opus-cap4k/ipython__ipython-14969/eval/ipython__ipython-14969/report.json,False,jobs_context2/results/opus-cap4k/ipython__ipython-14969
ipython__ipython-14969,ipython/ipython,2025-08-24 16:24:52,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.16547800000000001,151226,1144,149457,1125,0.163614,0,0,0.0,1769,19,0.001864,4,19.21,ok,False,True,,jobs_context2/results/opus-epoch/ipython__ipython-14969/eval/ipython__ipython-14969/report.json,False,jobs_context2/results/opus-epoch/ipython__ipython-14969
spesmilo__electrum-10172,spesmilo/electrum,2025-08-23 16:56:08,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,1.1081824999999998,1136069,13429,1134414,13409,1.1064275,0,0,0.0,1655,20,0.001755,23,219.37,ok,False,True,,jobs_context2/results/opus-cap4k/spesmilo__electrum-10172/eval/spesmilo__electrum-10172/report.json,False,jobs_context2/results/opus-cap4k/spesmilo__electrum-10172
spesmilo__electrum-10172,spesmilo/electrum,2025-08-23 16:56:08,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.7315792500000001,620069,9765,618414,9744,0.7298192500000001,0,0,0.0,1655,21,0.00176,13,146.63,ok,False,True,,jobs_context2/results/opus-epoch/spesmilo__electrum-10172/eval/spesmilo__electrum-10172/report.json,False,jobs_context2/results/opus-epoch/spesmilo__electrum-10172
Archmonger__django-dbbackup-631,Archmonger/django-dbbackup,2025-08-23 08:37:51,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.44760450000000007,267718,2711,266856,2693,0.44665250000000006,0,0,0.0,862,18,0.000952,7,48.22,ok,False,True,,jobs_context2/results/opus-cap4k/Archmonger__django-dbbackup-631/eval/Archmonger__django-dbbackup-631/report.json,False,jobs_context2/results/opus-cap4k/Archmonger__django-dbbackup-631
Archmonger__django-dbbackup-631,Archmonger/django-dbbackup,2025-08-23 08:37:51,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.44537374999999996,465377,4014,464515,3996,0.44442174999999995,0,0,0.0,862,18,0.000952,11,65.48,ok,False,True,,jobs_context2/results/opus-epoch/Archmonger__django-dbbackup-631/eval/Archmonger__django-dbbackup-631/report.json,False,jobs_context2/results/opus-epoch/Archmonger__django-dbbackup-631
pgmpy__pgmpy-2314,pgmpy/pgmpy,2025-08-22 21:00:01,opus-cap4k,claude-opus-4-8,claude-opus-4-8,1,0.3562267499999999,423422,2868,422603,2853,0.3553327499999999,0,0,0.0,819,15,0.0008939999999999999,11,50.11,ok,False,True,,jobs_context2/results/opus-cap4k/pgmpy__pgmpy-2314/eval/pgmpy__pgmpy-2314/report.json,False,jobs_context2/results/opus-cap4k/pgmpy__pgmpy-2314
pgmpy__pgmpy-2314,pgmpy/pgmpy,2025-08-22 21:00:01,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.39938475000000007,429866,4181,429047,4164,0.39848075000000005,0,0,0.0,819,17,0.000904,11,64.49,ok,False,True,,jobs_context2/results/opus-epoch/pgmpy__pgmpy-2314/eval/pgmpy__pgmpy-2314/report.json,False,jobs_context2/results/opus-epoch/pgmpy__pgmpy-2314
authlib__authlib-800,authlib/authlib,2025-08-22 11:09:35,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.43470850000000005,296274,2178,295353,2159,0.43369250000000004,0,0,0.0,921,19,0.001016,8,39.39,ok,False,True,,jobs_context2/results/opus-cap4k/authlib__authlib-800/eval/authlib__authlib-800/report.json,False,jobs_context2/results/opus-cap4k/authlib__authlib-800
authlib__authlib-800,authlib/authlib,2025-08-22 11:09:35,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.31988950000000005,144116,1073,143195,1054,0.31887350000000003,0,0,0.0,921,19,0.001016,4,20.14,ok,False,True,,jobs_context2/results/opus-epoch/authlib__authlib-800/eval/authlib__authlib-800/report.json,False,jobs_context2/results/opus-epoch/authlib__authlib-800
Archmonger__django-dbbackup-626,Archmonger/django-dbbackup,2025-08-22 08:56:35,opus-cap4k,claude-opus-4-8,claude-opus-4-8,1,0.38444975000000003,492252,2717,491542,2698,0.38364475000000003,0,0,0.0,710,19,0.000805,13,51.65,ok,False,True,,jobs_context2/results/opus-cap4k/Archmonger__django-dbbackup-626/eval/Archmonger__django-dbbackup-626/report.json,False,jobs_context2/results/opus-cap4k/Archmonger__django-dbbackup-626
Archmonger__django-dbbackup-626,Archmonger/django-dbbackup,2025-08-22 08:56:35,opus-epoch,claude-opus-4-8,claude-opus-4-8,1,0.32343649999999996,410766,2155,410056,2135,0.3226265,0,0,0.0,710,20,0.0008100000000000001,11,39.72,ok,False,True,,jobs_context2/results/opus-epoch/Archmonger__django-dbbackup-626/eval/Archmonger__django-dbbackup-626/report.json,False,jobs_context2/results/opus-epoch/Archmonger__django-dbbackup-626
llamastack__llama-stack-3224,llamastack/llama-stack,2025-08-21 15:52:00,opus-cap4k,claude-opus-4-8,claude-opus-4-8,0,0.63770225,678508,3485,661941,3465,0.62103525,0,0,0.0,16567,20,0.016666999999999998,11,59.09,ok,False,True,,jobs_context2/results/opus-cap4k/llamastack__llama-stack-3224/eval/llamastack__llama-stack-3224/report.json,False,jobs_context2/results/opus-cap4k/llamastack__llama-stack-3224
llamastack__llama-stack-3224,llamastack/llama-stack,2025-08-21 15:52:00,opus-epoch,claude-opus-4-8,claude-opus-4-8,0,0.5836565000000001,549199,3978,532632,3961,0.5670045000000001,0,0,0.0,16567,17,0.016652,9,62.56,ok,False,True,,jobs_context2/results/opus-epoch/llamastack__llama-stack-3224/eval/llamastack__llama-stack-3224/report.json,False,jobs_context2/results/opus-epoch/llamastack__llama-stack-3224
