instance_id,repo,created_at,arm,model,model_ids_observed,resolved,total_cost_usd,prompt_side_tokens,completion_tokens,opus_prompt_tokens,opus_completion_tokens,opus_cost_usd,sonnet_prompt_tokens,sonnet_completion_tokens,sonnet_cost_usd,haiku_prompt_tokens,haiku_completion_tokens,haiku_cost_usd,n_turns,wall_clock_s,status,swap_fired,model_pin_ok,model_pin_drift,resolved_verdict_source,patch_empty,result_dir
openai__openai-agents-python-1601,openai/openai-agents-python,2025-08-28 05:18:26,opus-capped,claude-opus-4-8,claude-opus-4-8,1,2.0556467499999997,2458804,22314,2418985,20934,2.00892775,0,0,0.0,39819,1380,0.046719,45,363.31,ok,False,True,,jobs_capping/results/opus-capped/openai__openai-agents-python-1601/eval/openai__openai-agents-python-1601/report.json,False,jobs_capping/results/opus-capped/openai__openai-agents-python-1601
QuantEcon__QuantEcon.py-797,QuantEcon/QuantEcon.py,2025-08-27 23:56:06,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.559691,464378,8396,463570,8376,0.558783,0,0,0.0,808,20,0.0009080000000000001,11,104.11,ok,False,True,,jobs_capping/results/opus-capped/QuantEcon__QuantEcon.py-797/eval/QuantEcon__QuantEcon.py-797/report.json,False,jobs_capping/results/opus-capped/QuantEcon__QuantEcon.py-797
pex-tool__pex-2888,pex-tool/pex,2025-08-27 19:57:49,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.878239,899886,8444,898324,8425,0.876582,0,0,0.0,1562,19,0.001657,17,131.26,ok,False,True,,jobs_capping/results/opus-capped/pex-tool__pex-2888/eval/pex-tool__pex-2888/report.json,False,jobs_capping/results/opus-capped/pex-tool__pex-2888
sdv-dev__SDV-2658,sdv-dev/SDV,2025-08-27 19:48:19,opus-capped,claude-opus-4-8,claude-opus-4-8,0,2.13440725,1986576,13740,1985414,13720,2.13314525,0,0,0.0,1162,20,0.001262,34,780.68,ok,False,True,,jobs_capping/results/opus-capped/sdv-dev__SDV-2658/eval/sdv-dev__SDV-2658/report.json,False,jobs_capping/results/opus-capped/sdv-dev__SDV-2658
stanfordnlp__dspy-8718,stanfordnlp/dspy,2025-08-27 06:46:30,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.17767349999999998,157157,1137,155303,1122,0.1757445,0,0,0.0,1854,15,0.001929,4,21.01,ok,False,True,,jobs_capping/results/opus-capped/stanfordnlp__dspy-8718/eval/stanfordnlp__dspy-8718/report.json,False,jobs_capping/results/opus-capped/stanfordnlp__dspy-8718
sdv-dev__SDV-2656,sdv-dev/SDV,2025-08-26 21:22:01,opus-capped,claude-opus-4-8,claude-opus-4-8,1,0.20563575,223140,1431,222365,1416,0.20478575000000002,0,0,0.0,775,15,0.00085,6,26.1,ok,False,True,,jobs_capping/results/opus-capped/sdv-dev__SDV-2656/eval/sdv-dev__SDV-2656/report.json,False,jobs_capping/results/opus-capped/sdv-dev__SDV-2656
aws-cloudformation__cfn-lint-4236,aws-cloudformation/cfn-lint,2025-08-26 18:22:09,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.6610694999999998,846345,5252,845153,5235,0.6597924999999998,0,0,0.0,1192,17,0.001277,20,130.24,ok,False,True,,jobs_capping/results/opus-capped/aws-cloudformation__cfn-lint-4236/eval/aws-cloudformation__cfn-lint-4236/report.json,False,jobs_capping/results/opus-capped/aws-cloudformation__cfn-lint-4236
ipython__ipython-14970,ipython/ipython,2025-08-26 17:28:34,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.13329275000000002,109792,1192,108540,1174,0.13195075,0,0,0.0,1252,18,0.001342,3,18.97,ok,False,True,,jobs_capping/results/opus-capped/ipython__ipython-14970/eval/ipython__ipython-14970/report.json,False,jobs_capping/results/opus-capped/ipython__ipython-14970
sissbruecker__linkding-1175,sissbruecker/linkding,2025-08-26 09:53:54,opus-capped,claude-opus-4-8,claude-haiku-4-5-20251001|claude-opus-4-8,0,1.8852195500000004,3173015,21436,2024014,15323,1.6604632500000003,0,0,0.0,1149001,6113,0.22475630000000002,56,330.59,ok,False,False,claude-haiku-4-5-20251001,jobs_capping/results/opus-capped/sissbruecker__linkding-1175/eval/sissbruecker__linkding-1175/report.json,False,jobs_capping/results/opus-capped/sissbruecker__linkding-1175
octodns__octodns-1298,octodns/octodns,2025-08-25 21:11:54,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.9149025,901651,6367,899249,6343,0.9123804999999999,0,0,0.0,2402,24,0.002522,20,117.48,ok,False,True,,jobs_capping/results/opus-capped/octodns__octodns-1298/eval/octodns__octodns-1298/report.json,False,jobs_capping/results/opus-capped/octodns__octodns-1298
authlib__authlib-802,authlib/authlib,2025-08-25 14:49:37,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.718958,514543,5932,513371,5909,0.717671,0,0,0.0,1172,23,0.0012870000000000002,13,91.17,ok,False,True,,jobs_capping/results/opus-capped/authlib__authlib-802/eval/authlib__authlib-802/report.json,False,jobs_capping/results/opus-capped/authlib__authlib-802
ipython__ipython-14969,ipython/ipython,2025-08-24 16:24:52,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.36454125000000004,190517,1246,188748,1229,0.36268725,0,0,0.0,1769,17,0.001854,5,25.26,ok,False,True,,jobs_capping/results/opus-capped/ipython__ipython-14969/eval/ipython__ipython-14969/report.json,False,jobs_capping/results/opus-capped/ipython__ipython-14969
spesmilo__electrum-10172,spesmilo/electrum,2025-08-23 16:56:08,opus-capped,claude-opus-4-8,claude-opus-4-8,0,1.5979595,1835257,16533,1833602,16514,1.5962095,0,0,0.0,1655,19,0.00175,33,271.34,ok,False,True,,jobs_capping/results/opus-capped/spesmilo__electrum-10172/eval/spesmilo__electrum-10172/report.json,False,jobs_capping/results/opus-capped/spesmilo__electrum-10172
Archmonger__django-dbbackup-631,Archmonger/django-dbbackup,2025-08-23 08:37:51,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.7271377499999999,650587,4516,649725,4501,0.72620075,0,0,0.0,862,15,0.000937,15,90.61,ok,False,True,,jobs_capping/results/opus-capped/Archmonger__django-dbbackup-631/eval/Archmonger__django-dbbackup-631/report.json,False,jobs_capping/results/opus-capped/Archmonger__django-dbbackup-631
pgmpy__pgmpy-2314,pgmpy/pgmpy,2025-08-22 21:00:01,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.43227475,475346,4322,474527,4305,0.43137074999999997,0,0,0.0,819,17,0.000904,12,70.43,ok,False,True,,jobs_capping/results/opus-capped/pgmpy__pgmpy-2314/eval/pgmpy__pgmpy-2314/report.json,False,jobs_capping/results/opus-capped/pgmpy__pgmpy-2314
authlib__authlib-800,authlib/authlib,2025-08-22 11:09:35,opus-capped,claude-opus-4-8,claude-opus-4-8,0,0.32456450000000003,144391,1194,143470,1175,0.3235485,0,0,0.0,921,19,0.001016,4,21.82,ok,False,True,,jobs_capping/results/opus-capped/authlib__authlib-800/eval/authlib__authlib-800/report.json,False,jobs_capping/results/opus-capped/authlib__authlib-800
Archmonger__django-dbbackup-626,Archmonger/django-dbbackup,2025-08-22 08:56:35,opus-capped,claude-opus-4-8,claude-opus-4-8,1,0.30444675000000004,373770,2138,373060,2119,0.30364175000000004,0,0,0.0,710,19,0.000805,10,38.55,ok,False,True,,jobs_capping/results/opus-capped/Archmonger__django-dbbackup-626/eval/Archmonger__django-dbbackup-626/report.json,False,jobs_capping/results/opus-capped/Archmonger__django-dbbackup-626
llamastack__llama-stack-3224,llamastack/llama-stack,2025-08-21 15:52:00,opus-capped,claude-opus-4-8,claude-opus-4-8,1,0.81554975,880679,5860,864112,5840,0.79888275,0,0,0.0,16567,20,0.016666999999999998,14,99.49,ok,False,True,,jobs_capping/results/opus-capped/llamastack__llama-stack-3224/eval/llamastack__llama-stack-3224/report.json,False,jobs_capping/results/opus-capped/llamastack__llama-stack-3224
